date,sales,onpromotion,transactions,dcoilwtico,year,month,day,dayofweek,is_weekend
2016-03-19,895038.512068,4430,96783.0,39.47,2016,3,19,5,1
2016-03-20,929605.582019,5296,89769.0,39.47,2016,3,20,6,1
2016-03-21,690469.800941,4119,81185.0,39.91,2016,3,21,0,0
2016-03-22,622695.8369947,5900,77409.0,41.45,2016,3,22,1,0
2016-03-23,714881.17408,11249,82331.0,38.28,2016,3,23,2,0
2016-03-24,660489.8450025,2340,86834.0,38.14,2016,3,24,3,0
2016-03-25,633524.200062,7584,78832.0,38.14,2016,3,25,4,0
2016-03-26,800133.5174955,2400,91232.0,38.14,2016,3,26,5,1
2016-03-27,833336.064862,3329,82305.0,38.14,2016,3,27,6,1
2016-03-28,661057.8656583,2380,76647.0,37.99,2016,3,28,0,0
2016-03-29,621166.0630926,4467,75782.0,36.91,2016,3,29,1,0
2016-03-30,660138.988943,9807,75656.0,36.91,2016,3,30,2,0
2016-03-31,617374.3379607,3581,77024.0,36.94,2016,3,31,3,0
2016-04-01,872467.3200749999,9793,89055.0,35.36,2016,4,1,4,0
2016-04-02,1150824.580929,3941,104451.0,35.36,2016,4,2,5,1
2016-04-03,1266908.291001,5092,103230.0,35.36,2016,4,3,6,1
2016-04-04,795237.1920634999,3643,85017.0,34.3,2016,4,4,0,0
2016-04-05,725750.101045,5677,82629.0,34.52,2016,4,5,1,0
2016-04-06,744784.8430795,11186,81402.0,37.74,2016,4,6,2,0
2016-04-07,587939.720177,3080,76736.0,37.3,2016,4,7,3,0
2016-04-08,689727.1961377,9240,83533.0,39.74,2016,4,8,4,0
2016-04-09,927981.389244,4143,97454.0,39.74,2016,4,9,5,1
2016-04-10,1008876.737901,5403,91977.0,39.74,2016,4,10,6,1
2016-04-11,665348.963943,4377,77860.0,40.46,2016,4,11,0,0
2016-04-12,651657.0342615,6825,82484.0,42.12,2016,4,12,1,0
2016-04-13,672611.48105,12374,79657.0,41.7,2016,4,13,2,0
2016-04-14,546785.2089455,3484,74291.0,41.45,2016,4,14,3,0
2016-04-15,667606.299867,9158,82751.0,40.4,2016,4,15,4,0
2016-04-16,862121.492036,3954,90313.0,40.4,2016,4,16,5,1
2016-04-17,1271833.739255,4986,93018.0,40.4,2016,4,17,6,1
2016-04-18,1345920.6048929,4075,103559.0,39.74,2016,4,18,0,0
2016-04-19,1152089.208085,6110,99289.0,40.88,2016,4,19,1,0
2016-04-20,1062426.2900389,12650,95079.0,42.72,2016,4,20,2,0
2016-04-21,1001079.779168,5526,85533.0,43.18,2016,4,21,3,0
2016-04-22,857059.24399,11038,86662.0,42.76,2016,4,22,4,0
2016-04-23,1022143.1346499,5737,100468.0,42.76,2016,4,23,5,1
2016-04-24,1039369.932014,6762,93993.0,42.76,2016,4,24,6,1
2016-04-25,680000.753839,5125,78301.0,41.67,2016,4,25,0,0
2016-04-26,704799.4182328,7306,77218.0,42.52,2016,4,26,1,0
2016-04-27,670288.098041,13522,77369.0,45.29,2016,4,27,2,0
2016-04-28,543339.849013,6363,72957.0,46.03,2016,4,28,3,0
2016-04-29,708711.428894,14393,82711.0,45.98,2016,4,29,4,0
2016-04-30,1067335.770093,10349,102800.0,45.98,2016,4,30,5,1
2016-05-01,1270121.20756,12056,102012.0,45.98,2016,5,1,6,1
2016-05-02,973985.670432,9677,85259.0,44.75,2016,5,2,0,0
2016-05-03,792205.5501393,12286,85500.0,43.65,2016,5,3,1,0
2016-05-04,798654.4540987,17422,86207.0,43.77,2016,5,4,2,0
2016-05-05,648701.6029645,9971,82198.0,44.33,2016,5,5,3,0
2016-05-06,761422.5161262,16096,91159.0,44.58,2016,5,6,4,0
2016-05-07,1071192.776983,10650,118222.0,44.58,2016,5,7,5,1
2016-05-08,820824.6380683,10736,97132.0,44.58,2016,5,8,6,1
2016-05-09,771767.6541339,10233,82043.0,43.45,2016,5,9,0,0
2016-05-10,693010.486981,12099,78194.0,44.68,2016,5,10,1,0
2016-05-11,727543.4630335,15793,80761.0,46.21,2016,5,11,2,0
2016-05-12,603394.2070997,8951,76099.0,46.64,2016,5,12,3,0
2016-05-13,666833.8999414,14003,82265.0,46.22,2016,5,13,4,0
2016-05-14,932869.5212631,9545,97755.0,46.22,2016,5,14,5,1
2016-05-15,1070331.66738,10418,95910.0,46.22,2016,5,15,6,1
2016-05-16,748112.686851,8877,81129.0,47.72,2016,5,16,0,0
2016-05-17,661930.83884,10975,78372.0,48.29,2016,5,17,1,0
2016-05-18,671232.9593407,14599,74552.0,48.12,2016,5,18,2,0
2016-05-19,581470.5602065,8973,74826.0,48.16,2016,5,19,3,0
2016-05-20,706024.0579254,14004,84185.0,47.67,2016,5,20,4,0
2016-05-21,910757.16309,9307,97053.0,47.67,2016,5,21,5,1
2016-05-22,1030671.62292,10339,93629.0,47.67,2016,5,22,6,1
2016-05-23,695004.681298,8534,79595.0,48.12,2016,5,23,0,0
2016-05-24,606377.2052165,10606,74225.0,48.04,2016,5,24,1,0
2016-05-25,637512.038734,15657,75039.0,49.1,2016,5,25,2,0
2016-05-26,571968.623123,10758,74328.0,49.0,2016,5,26,3,0
2016-05-27,852689.219312,17133,88580.0,49.36,2016,5,27,4,0
2016-05-28,816187.2200643,11524,89086.0,49.36,2016,5,28,5,1
2016-05-29,959853.658039,12737,87606.0,49.36,2016,5,29,6,1
2016-05-30,752452.419172,11392,80249.0,49.36,2016,5,30,0,0
2016-05-31,974327.9898907,14668,92987.0,49.1,2016,5,31,1,0
2016-06-01,811525.320315,15912,88574.0,49.07,2016,6,1,2,0
2016-06-02,694535.9356793,8059,79393.0,49.14,2016,6,2,3,0
2016-06-03,742363.085208,11747,84747.0,48.69,2016,6,3,4,0
2016-06-04,1011996.61607,6666,100607.0,48.69,2016,6,4,5,1
2016-06-05,1123734.4361,7628,97418.0,48.69,2016,6,5,6,1
2016-06-06,729894.222866,6262,80840.0,49.71,2016,6,6,0,0
2016-06-07,658714.653306,8345,78126.0,50.37,2016,6,7,1,0
2016-06-08,696747.5498651,13972,79997.0,51.23,2016,6,8,2,0
2016-06-09,547139.6129411,6261,73785.0,50.52,2016,6,9,3,0
2016-06-10,637354.31962,12011,80306.0,49.09,2016,6,10,4,0
2016-06-11,845838.2061645,7639,93473.0,49.09,2016,6,11,5,1
2016-06-12,947479.764963,8585,89740.0,49.09,2016,6,12,6,1
2016-06-13,685382.193062,7235,76448.0,48.89,2016,6,13,0,0
2016-06-14,622267.7731045,9714,75874.0,48.49,2016,6,14,1,0
2016-06-15,708327.6370845,16034,79905.0,47.92,2016,6,15,2,0
2016-06-16,620526.243001,7642,80605.0,46.14,2016,6,16,3,0
2016-06-17,737897.438279,13274,85614.0,48.0,2016,6,17,4,0
2016-06-18,972971.109711,8524,107418.0,48.0,2016,6,18,5,1
2016-06-19,837363.023871,8814,92469.0,48.0,2016,6,19,6,1
2016-06-20,735754.3648971,7609,80226.0,49.4,2016,6,20,0,0
2016-06-21,679248.0220203,9623,78278.0,48.95,2016,6,21,1,0
2016-06-22,677730.6512057,15476,77260.0,49.16,2016,6,22,2,0
2016-06-23,559653.337429,6384,72356.0,49.34,2016,6,23,3,0
2016-06-24,641812.675912,11846,78517.0,46.7,2016,6,24,4,0
2016-06-25,860296.8349625,6984,91094.0,46.7,2016,6,25,5,1
2016-06-26,954344.666933,8257,88209.0,46.7,2016,6,26,6,1
2016-06-27,684735.608995,6513,75781.0,45.8,2016,6,27,0,0
2016-06-28,596948.934953,8118,73787.0,47.93,2016,6,28,1,0
2016-06-29,632489.476942,13620,76350.0,49.85,2016,6,29,2,0
2016-06-30,554144.864923,6662,73866.0,48.27,2016,6,30,3,0
2016-07-01,857027.5539605,12713,89711.0,49.02,2016,7,1,4,0
2016-07-02,1078485.141848,7331,101902.0,49.02,2016,7,2,5,1
2016-07-03,1126713.707945,8070,96041.0,49.02,2016,7,3,6,1
2016-07-04,850891.598845,6906,84992.0,49.02,2016,7,4,0,0
2016-07-05,728011.558041,9188,82089.0,46.73,2016,7,5,1,0
2016-07-06,752110.940641,16405,83135.0,47.37,2016,7,6,2,0
2016-07-07,591702.7820185,5265,76107.0,45.22,2016,7,7,3,0
2016-07-08,688563.400224,12532,83553.0,45.37,2016,7,8,4,0
2016-07-09,868259.9708787,7671,94026.0,45.37,2016,7,9,5,1
2016-07-10,932486.3001359,8786,88752.0,45.37,2016,7,10,6,1
2016-07-11,688436.1450485,7134,78942.0,44.73,2016,7,11,0,0
2016-07-12,627039.780111,8817,76267.0,46.82,2016,7,12,1,0
2016-07-13,642494.4024465,13382,76173.0,44.87,2016,7,13,2,0
2016-07-14,535124.328126,5346,73094.0,45.64,2016,7,14,3,0
2016-07-15,675032.4290353,11407,82144.0,45.93,2016,7,15,4,0
2016-07-16,887192.885063,6365,94503.0,45.93,2016,7,16,5,1
2016-07-17,932586.6967328,7336,87873.0,45.93,2016,7,17,6,1
2016-07-18,702619.751022,5892,80328.0,45.23,2016,7,18,0,0
2016-07-19,633176.2922806,7823,77023.0,44.64,2016,7,19,1,0
2016-07-20,686848.847004,13216,81266.0,44.96,2016,7,20,2,0
2016-07-21,578823.6890245,5644,74264.0,43.96,2016,7,21,3,0
2016-07-22,646633.655341,10352,80531.0,43.41,2016,7,22,4,0
2016-07-23,822292.472006,5882,91301.0,43.41,2016,7,23,5,1
2016-07-24,847867.677942,6813,85106.0,43.41,2016,7,24,6,1
2016-07-25,697383.602092,5681,79203.0,42.4,2016,7,25,0,0
2016-07-26,622771.923903,7550,76524.0,42.16,2016,7,26,1,0
2016-07-27,651121.9849837,10781,77731.0,41.9,2016,7,27,2,0
2016-07-28,533256.2493581,5647,71935.0,41.13,2016,7,28,3,0
2016-07-29,669585.8378729,11243,82140.0,41.54,2016,7,29,4,0
2016-07-30,910213.871959,6377,96249.0,41.54,2016,7,30,5,1
2016-07-31,997916.9572141,7050,91182.0,41.54,2016,7,31,6,1
2016-08-01,895580.405053,5349,87637.0,40.05,2016,8,1,0,0
2016-08-02,777592.8388893,7884,85044.0,39.5,2016,8,2,1,0
2016-08-03,779844.8100532,13361,84532.0,40.8,2016,8,3,2,0
2016-08-04,622883.098161,5955,78516.0,41.92,2016,8,4,3,0
2016-08-05,704092.7391311,11624,84616.0,41.83,2016,8,5,4,0
2016-08-06,858903.2119025,6266,93146.0,41.83,2016,8,6,5,1
2016-08-07,904321.436838,7562,87403.0,41.83,2016,8,7,6,1
2016-08-08,715195.5388238,6231,81072.0,43.06,2016,8,8,0,0
2016-08-09,635538.981035,8593,77133.0,42.78,2016,8,9,1,0
2016-08-10,658457.436112,13998,79006.0,41.75,2016,8,10,2,0
2016-08-11,596729.279945,6448,77945.0,43.51,2016,8,11,3,0
2016-08-12,745662.5051491,11760,83425.0,44.47,2016,8,12,4,0
2016-08-13,714905.9190669,6521,84685.0,44.47,2016,8,13,5,1
2016-08-14,761826.1289779,7400,78472.0,44.47,2016,8,14,6,1
2016-08-15,720032.299881,6925,81379.0,45.72,2016,8,15,0,0
2016-08-16,718671.651353,8896,81063.0,46.57,2016,8,16,1,0
2016-08-17,725945.703034,14445,81405.0,46.81,2016,8,17,2,0
2016-08-18,577350.5209386,6847,75159.0,48.2,2016,8,18,3,0
2016-08-19,678767.115815,12171,82021.0,48.48,2016,8,19,4,0
2016-08-20,828986.33584,7317,91798.0,48.48,2016,8,20,5,1
2016-08-21,901870.149939,8091,87188.0,48.48,2016,8,21,6,1
2016-08-22,714866.233843,6907,80624.0,46.8,2016,8,22,0,0
2016-08-23,660819.9779755,8720,78531.0,47.54,2016,8,23,1,0
2016-08-24,674613.0479498,13484,78434.0,46.29,2016,8,24,2,0
2016-08-25,554421.529139,5714,73746.0,46.97,2016,8,25,3,0
2016-08-26,646698.272887,11058,79541.0,47.64,2016,8,26,4,0
2016-08-27,791047.534486,6313,87841.0,47.64,2016,8,27,5,1
2016-08-28,858802.419759,7180,83646.0,47.64,2016,8,28,6,1
2016-08-29,671845.736816,6096,75798.0,46.97,2016,8,29,0,0
2016-08-30,624711.335056,8397,75043.0,46.32,2016,8,30,1,0
2016-08-31,731430.1240452,14079,80262.0,44.68,2016,8,31,2,0
2016-09-01,718105.570925,6204,80863.0,43.17,2016,9,1,3,0
2016-09-02,837129.587642,11445,88068.0,44.39,2016,9,2,4,0
2016-09-03,1057581.210918,5986,99611.0,44.39,2016,9,3,5,1
2016-09-04,1109985.857533,6669,93135.0,44.39,2016,9,4,6,1
2016-09-05,813763.2950235,5446,83275.0,44.39,2016,9,5,0,0
2016-09-06,751583.025072,7130,83504.0,44.85,2016,9,6,1,0
2016-09-07,738543.916999,12437,79719.0,45.47,2016,9,7,2,0
2016-09-08,595849.2986095,5757,75262.0,47.63,2016,9,8,3,0
2016-09-09,658969.026968,11435,79604.0,45.88,2016,9,9,4,0
2016-09-10,915938.559049,6595,94115.0,45.88,2016,9,10,5,1
2016-09-11,1017369.2242663,7187,91610.0,45.88,2016,9,11,6,1
2016-09-12,678776.4591265,5902,77125.0,46.28,2016,9,12,0,0
2016-09-13,603427.946974,7836,74032.0,44.91,2016,9,13,1,0
2016-09-14,624262.071976,13238,73096.0,43.62,2016,9,14,2,0
2016-09-15,568324.812986,8373,74741.0,43.85,2016,9,15,3,0
2016-09-16,691912.601466,14453,80789.0,43.04,2016,9,16,4,0
2016-09-17,899219.297508,9645,94298.0,43.04,2016,9,17,5,1
2016-09-18,1018662.657394,10453,92375.0,43.04,2016,9,18,6,1
2016-09-19,681159.341976,8924,76255.0,43.34,2016,9,19,0,0
2016-09-20,650980.3219717001,10992,76572.0,43.85,2016,9,20,1,0
2016-09-21,666928.400013,16166,76260.0,45.33,2016,9,21,2,0
2016-09-22,533276.332017,9185,71282.0,46.1,2016,9,22,3,0
2016-09-23,663685.9846653,14938,78422.0,44.36,2016,9,23,4,0
2016-09-24,861830.389997,10165,90980.0,44.36,2016,9,24,5,1
2016-09-25,952352.5509251,10902,87687.0,44.36,2016,9,25,6,1
2016-09-26,664217.4402937,9248,75050.0,45.6,2016,9,26,0,0
2016-09-27,587908.3278165,11118,68375.0,44.65,2016,9,27,1,0
2016-09-28,631761.1750463,15766,72772.0,47.07,2016,9,28,2,0
2016-09-29,520744.9210333,8746,68972.0,47.72,2016,9,29,3,0
2016-09-30,703198.490806,14020,79125.0,47.72,2016,9,30,4,0
2016-10-01,1175033.65823,9040,103065.0,47.72,2016,10,1,5,1
2016-10-02,1256480.1709663,10009,99386.0,47.72,2016,10,2,6,1
2016-10-03,833060.55889,8527,84086.0,48.8,2016,10,3,0,0
2016-10-04,724113.096039,11381,79380.0,48.67,2016,10,4,1,0
2016-10-05,749712.3000211,16510,79403.0,49.75,2016,10,5,2,0
2016-10-06,581429.340158,8844,73892.0,50.44,2016,10,6,3,0
2016-10-07,797612.239327,14565,79737.0,49.76,2016,10,7,4,0
2016-10-08,932551.706831,9965,94142.0,49.76,2016,10,8,5,1
2016-10-09,1088251.479908,10957,93562.0,49.76,2016,10,9,6,1
2016-10-10,725312.8469015,9518,77691.0,49.76,2016,10,10,0,0
2016-10-11,625271.993952,11499,73298.0,50.72,2016,10,11,1,0
2016-10-12,665126.077693,15499,73721.0,50.14,2016,10,12,2,0
2016-10-13,558859.8909975,9141,70643.0,50.47,2016,10,13,3,0
2016-10-14,667954.207226,14622,79146.0,50.35,2016,10,14,4,0
2016-10-15,890613.591114,9962,92768.0,50.35,2016,10,15,5,1
2016-10-16,1104504.6882152,11029,93951.0,50.35,2016,10,16,6,1
2016-10-17,710456.4240015,8913,76614.0,49.97,2016,10,17,0,0
2016-10-18,630638.592023,10764,73632.0,50.3,2016,10,18,1,0
2016-10-19,647823.468973,15074,72931.0,51.59,2016,10,19,2,0
2016-10-20,583001.280078,8438,73196.0,50.31,2016,10,20,3,0
2016-10-21,669453.5420583,13952,78245.0,50.61,2016,10,21,4,0
2016-10-22,843626.415914,8824,89857.0,50.61,2016,10,22,5,1
2016-10-23,1022953.689959,10108,90866.0,50.61,2016,10,23,6,1
2016-10-24,668507.6451983,8278,73354.0,50.18,2016,10,24,0,0
2016-10-25,610590.8979547,10318,73074.0,49.45,2016,10,25,1,0
2016-10-26,633413.8905697,20046,72818.0,48.75,2016,10,26,2,0
2016-10-27,544361.4798829,12296,71506.0,49.71,2016,10,27,3,0
2016-10-28,638838.252231,18399,76876.0,48.72,2016,10,28,4,0
2016-10-29,841074.6969995,15002,90428.0,48.72,2016,10,29,5,1
2016-10-30,954838.191008,15945,88744.0,48.72,2016,10,30,6,1
2016-10-31,654923.5029715,13089,75988.0,46.83,2016,10,31,0,0
2016-11-01,811832.445984,15036,85050.0,46.66,2016,11,1,1,0
2016-11-02,969033.618953,21832,90454.0,45.32,2016,11,2,2,0
2016-11-03,793811.6841115,13041,82525.0,44.66,2016,11,3,3,0
2016-11-04,858468.216477,17726,85762.0,44.07,2016,11,4,4,0
2016-11-05,887751.298669,13143,88820.0,44.07,2016,11,5,5,1
2016-11-06,1140367.104134,14731,92150.0,44.07,2016,11,6,6,1
2016-11-07,849451.0429045,12332,83114.0,44.88,2016,11,7,0,0
2016-11-08,767439.628434,13995,79917.0,44.96,2016,11,8,1,0
2016-11-09,790276.839009,21413,80077.0,45.2,2016,11,9,2,0
2016-11-10,588241.7590247,11964,72768.0,44.62,2016,11,10,3,0
2016-11-11,713396.4541223,17688,78815.0,43.39,2016,11,11,4,0
2016-11-12,929802.771943,13278,92716.0,43.39,2016,11,12,5,1
2016-11-13,1188982.232398,14446,98409.0,43.39,2016,11,13,6,1
2016-11-14,735723.172977,10519,77317.0,43.29,2016,11,14,0,0
2016-11-15,691801.6290437999,13178,76651.0,45.86,2016,11,15,1,0
2016-11-16,830431.7415873,20041,81603.0,45.56,2016,11,16,2,0
2016-11-17,615228.2560159,9983,74999.0,45.37,2016,11,17,3,0
2016-11-18,738265.552222,15252,81854.0,45.69,2016,11,18,4,0
2016-11-19,935656.0010137,11708,94791.0,45.69,2016,11,19,5,1
2016-11-20,1125178.987911,12877,96368.0,45.69,2016,11,20,6,1
2016-11-21,773762.280859,11295,81536.0,47.48,2016,11,21,0,0
2016-11-22,690281.251004,13276,80748.0,48.07,2016,11,22,1,0
2016-11-23,753685.041456,20488,82390.0,46.72,2016,11,23,2,0
2016-11-24,595457.3062203,11234,76479.0,46.72,2016,11,24,3,0
2016-11-25,737819.484836,17137,86981.0,46.72,2016,11,25,4,0
2016-11-26,908066.823384,12489,96748.0,46.72,2016,11,26,5,1
2016-11-27,1056721.5920875,13624,95628.0,46.72,2016,11,27,6,1
2016-11-28,752583.7680527,11861,79717.0,45.66,2016,11,28,0,0
2016-11-29,645760.5082353,13347,74449.0,45.29,2016,11,29,1,0
2016-11-30,767361.704324,19424,80680.0,49.41,2016,11,30,2,0
2016-12-01,843603.315088,12985,84647.0,51.08,2016,12,1,3,0
2016-12-02,853454.930795,18819,86775.0,51.7,2016,12,2,4,0
2016-12-03,1113440.567059,14279,102429.0,51.7,2016,12,3,5,1
2016-12-04,1276195.0362097,15186,103907.0,51.7,2016,12,4,6,1
2016-12-05,896824.938971,13159,88947.0,51.72,2016,12,5,0,0
2016-12-06,932546.385931,15573,92700.0,50.95,2016,12,6,1,0
2016-12-07,867653.7351403,26861,88699.0,49.85,2016,12,7,2,0
2016-12-08,674077.382905,13681,82550.0,50.84,2016,12,8,3,0
2016-12-09,774941.923982,19275,90723.0,51.51,2016,12,9,4,0
2016-12-10,920050.745917,14826,100618.0,51.51,2016,12,10,5,1
2016-12-11,1119324.243986,16281,101077.0,51.51,2016,12,11,6,1
2016-12-12,844251.703802,13791,86093.0,52.74,2016,12,12,0,0
2016-12-13,747161.615593,16204,85927.0,52.99,2016,12,13,1,0
2016-12-14,829763.2190675,21728,89417.0,51.01,2016,12,14,2,0
2016-12-15,747641.1828753001,14623,91525.0,50.9,2016,12,15,3,0
2016-12-16,918899.786306,20131,99717.0,51.93,2016,12,16,4,0
2016-12-17,1071655.6282493,15863,114465.0,51.93,2016,12,17,5,1
2016-12-18,1260471.9085900001,17228,116289.0,51.93,2016,12,18,6,1
2016-12-19,1028242.8227987,15014,106760.0,52.13,2016,12,19,0,0
2016-12-20,1080402.388032,17863,116392.0,52.22,2016,12,20,1,0
2016-12-21,1181307.3270735,23427,132060.0,51.44,2016,12,21,2,0
2016-12-22,1135849.391084,15486,138892.0,51.98,2016,12,22,3,0
2016-12-23,1282145.5171351,21531,156932.0,52.01,2016,12,23,4,0
2016-12-24,1246837.8430543,15250,167542.0,52.01,2016,12,24,5,1
2016-12-26,1032770.748898,14818,105524.0,52.01,2016,12,26,0,0
2016-12-27,842475.490118,16147,95643.0,52.82,2016,12,27,1,0
2016-12-28,951533.7138481,23634,103717.0,54.01,2016,12,28,2,0
2016-12-29,894108.236835,15877,102665.0,53.8,2016,12,29,3,0
2016-12-30,1163643.0379923,21974,127771.0,53.75,2016,12,30,4,0
2016-12-31,1109012.812049,15984,135568.0,53.75,2016,12,31,5,1
2017-01-01,12082.500997,170,1642.0,53.75,2017,1,1,6,1
2017-01-02,1402306.370834,11812,107718.0,53.75,2017,1,2,0,0
2017-01-03,1104377.0798245,13906,97185.0,52.36,2017,1,3,1,0
2017-01-04,990093.463742,22918,91527.0,53.26,2017,1,4,2,0
2017-01-05,777620.9540695,8550,84930.0,53.77,2017,1,5,3,0
2017-01-06,839600.237989,15539,89963.0,53.98,2017,1,6,4,0
2017-01-07,1103806.298949,10406,102954.0,53.98,2017,1,7,5,1
2017-01-08,1192543.750978,11277,96784.0,53.98,2017,1,8,6,1
2017-01-09,793724.8969065,9647,82111.0,51.95,2017,1,9,0,0
2017-01-10,742635.5692609,11820,79932.0,50.82,2017,1,10,1,0
2017-01-11,770742.690065,17301,80692.0,52.19,2017,1,11,2,0
2017-01-12,629635.794004,9601,75691.0,53.01,2017,1,12,3,0
2017-01-13,768898.9443882,15674,84068.0,52.36,2017,1,13,4,0
2017-01-14,1021050.536226,10682,99921.0,52.36,2017,1,14,5,1
2017-01-15,1175725.165838,11548,97107.0,52.36,2017,1,15,6,1
2017-01-16,824488.666175,9912,84038.0,52.36,2017,1,16,0,0
2017-01-17,750836.542952,12064,80093.0,52.45,2017,1,17,1,0
2017-01-18,782656.0246723,18723,80984.0,51.12,2017,1,18,2,0
2017-01-19,606949.7448793,9633,74388.0,51.39,2017,1,19,3,0
2017-01-20,725703.6910875,14854,78949.0,52.33,2017,1,20,4,0
2017-01-21,1072721.724905,10194,101813.0,52.33,2017,1,21,5,1
2017-01-22,1148214.358454,11257,96999.0,52.33,2017,1,22,6,1
2017-01-23,798133.612125,9356,83426.0,52.77,2017,1,23,0,0
2017-01-24,721275.774781,11940,79149.0,52.38,2017,1,24,1,0
2017-01-25,744342.5929227,18532,79315.0,52.14,2017,1,25,2,0
2017-01-26,576515.5369877,7562,72551.0,53.24,2017,1,26,3,0
2017-01-27,722113.958837,13112,82681.0,53.18,2017,1,27,4,0
2017-01-28,977850.40585,8264,97396.0,53.18,2017,1,28,5,1
2017-01-29,1075166.993043,9260,91697.0,53.18,2017,1,29,6,1
2017-01-30,698123.768037,7330,75086.0,52.63,2017,1,30,0,0
2017-01-31,778222.285925,10584,82058.0,52.75,2017,1,31,1,0
2017-02-01,961777.382874,16375,87964.0,53.9,2017,2,1,2,0
2017-02-02,748882.732615,8017,83067.0,53.55,2017,2,2,3,0
2017-02-03,834667.1519293,13655,88575.0,53.81,2017,2,3,4,0
2017-02-04,1132788.541413,8302,105312.0,53.81,2017,2,4,5,1
2017-02-05,1151987.631095,9052,97630.0,53.81,2017,2,5,6,1
2017-02-06,786672.394181,7734,84557.0,53.01,2017,2,6,0,0
2017-02-07,739431.213302,9964,83402.0,52.19,2017,2,7,1,0
2017-02-08,783605.377185,19103,83891.0,52.37,2017,2,8,2,0
2017-02-09,624387.487899,7213,77382.0,52.99,2017,2,9,3,0
2017-02-10,752207.2398545,12607,86359.0,53.84,2017,2,10,4,0
2017-02-11,944924.65301,7840,97213.0,53.84,2017,2,11,5,1
2017-02-12,1074820.900014,8800,93429.0,53.84,2017,2,12,6,1
2017-02-13,794314.4320675,7527,93688.0,52.96,2017,2,13,0,0
2017-02-14,642613.187069,9653,99371.0,53.21,2017,2,14,1,0
2017-02-15,745780.355084,17201,80501.0,53.11,2017,2,15,2,0
2017-02-16,645968.2570671,8104,77887.0,53.41,2017,2,16,3,0
2017-02-17,758855.71279,13615,84398.0,53.41,2017,2,17,4,0
2017-02-18,1063394.844003,8434,101410.0,53.41,2017,2,18,5,1
2017-02-19,858897.1230135,9119,81949.0,53.41,2017,2,19,6,1
2017-02-20,759120.0599607,8008,79470.0,53.41,2017,2,20,0,0
2017-02-21,717807.6770255,10436,79807.0,54.02,2017,2,21,1,0
2017-02-22,739388.0344027,16096,79788.0,53.61,2017,2,22,2,0
2017-02-23,675578.500156,8374,82795.0,54.48,2017,2,23,3,0
2017-02-24,816197.498952,14147,89170.0,53.99,2017,2,24,4,0
2017-02-25,1026011.2228075,9005,101255.0,53.99,2017,2,25,5,1
2017-02-26,775708.987978,9260,80860.0,53.99,2017,2,26,6,1
2017-02-27,744956.948138,8398,79336.0,54.04,2017,2,27,0,0
2017-02-28,949366.8290505,11215,87904.0,54.0,2017,2,28,1,0
2017-03-01,1008521.709962,18621,89799.0,53.82,2017,3,1,2,0
2017-03-02,836225.179072,9186,86294.0,52.63,2017,3,2,3,0
2017-03-03,882639.776274,15308,89211.0,53.33,2017,3,3,4,0
2017-03-04,1125736.3470592,9661,103055.0,53.33,2017,3,4,5,1
2017-03-05,1196983.690104,10362,97988.0,53.33,2017,3,5,6,1
2017-03-06,790143.2410905,8100,82584.0,53.19,2017,3,6,0,0
2017-03-07,761866.729975,10556,82315.0,52.68,2017,3,7,1,0
2017-03-08,781046.6619577,16073,86740.0,49.83,2017,3,8,2,0
2017-03-09,653901.1919827,7340,76926.0,48.75,2017,3,9,3,0
2017-03-10,773855.30685,13248,84691.0,48.05,2017,3,10,4,0
2017-03-11,1001174.4340065,7610,97521.0,48.05,2017,3,11,5,1
2017-03-12,1146006.826973,8594,95842.0,48.05,2017,3,12,6,1
2017-03-13,754390.380036,7142,79887.0,47.95,2017,3,13,0,0
2017-03-14,700998.0346447,9650,78200.0,47.24,2017,3,14,1,0
2017-03-15,815621.887369,15436,84574.0,48.34,2017,3,15,2,0
2017-03-16,699108.166824,7569,79030.0,48.3,2017,3,16,3,0
2017-03-17,812306.77427,14263,87303.0,48.34,2017,3,17,4,0
2017-03-18,1038906.566154,8705,99094.0,48.34,2017,3,18,5,1
2017-03-19,1157140.638587,9579,96738.0,48.34,2017,3,19,6,1
2017-03-20,826428.90991,8349,85005.0,47.79,2017,3,20,0,0
2017-03-21,746620.926177,11112,81716.0,47.02,2017,3,21,1,0
2017-03-22,767880.804934,16052,80140.0,47.29,2017,3,22,2,0
2017-03-23,670848.010029,6839,77989.0,47.0,2017,3,23,3,0
2017-03-24,787914.125515,13150,83314.0,47.3,2017,3,24,4,0
2017-03-25,1038139.316887,8520,99235.0,47.3,2017,3,25,5,1
2017-03-26,1101557.476706,9434,92660.0,47.3,2017,3,26,6,1
2017-03-27,784103.265042,7884,80872.0,47.02,2017,3,27,0,0
2017-03-28,702943.9485770001,10654,77666.0,48.36,2017,3,28,1,0
2017-03-29,824632.985033,17151,81918.0,49.47,2017,3,29,2,0
2017-03-30,637624.340998,9116,75304.0,50.3,2017,3,30,3,0
2017-03-31,878750.03788,14027,87034.0,50.54,2017,3,31,4,0
2017-04-01,1463083.962459,7450,113083.0,50.54,2017,4,1,5,1
2017-04-02,1138650.058898,7946,94696.0,50.54,2017,4,2,6,1
2017-04-03,835191.622029,6545,81294.0,50.25,2017,4,3,0,0
2017-04-04,835602.6360017,9316,84872.0,50.99,2017,4,4,1,0
